cycle,capacity,temp_max,voltage_min,discharge_ref,re,rct,H_structural_disruption,F_Q,F_C,Delta_F,CRLB,Coherence_percent,Omega,unit_id,RUL,variance_score,drift_score
14,1.8134404914735822,38.520294134873915,2.5249886697730286,,0.04466870036616091,0.06945627304536996,0.011641567695267363,4.0,3.9079433013840923,0.0920566986159077,0.2558890758844495,99.4456396335587,98.28793648776546,1,97.68127007692816,0.06945627304536996,1.8134404914735822
15,1.8025980036306504,38.21358592965045,2.694621861688723,,0.04466870036616091,0.06945627304536996,0.021781568301457388,4.0,3.8294884278408596,0.17051157215914037,0.2611314850124301,98.96278246183536,96.80721785634063,1,97.09723768751647,0.06945627304536996,1.8025980036306504
16,1.80210690024615,38.1983618706913,2.64010141737067,,0.04466870036616091,0.06945627304536996,0.022251881285966446,4.0,3.825888005168575,0.17411199483142514,0.2613772276263843,98.94038660543016,96.7387768682985,1,97.07078432300706,0.06945627304536996,1.80210690024615
17,1.802579500826209,38.31926916027133,2.5739035098380962,,0.04466870036616091,0.06945627304536996,0.020721280951639387,4.0,3.8376177604957076,0.16238223950429242,0.26057832291010385,99.01327233563622,96.96159050162831,1,97.09624103091467,0.06945627304536996,1.802579500826209
18,1.8030683142834096,38.4787542519308,2.4942396831720126,,0.04466870036616091,0.06945627304536996,0.018785526919361306,4.0,3.852503925965455,0.147496074034545,0.2595714421626178,99.10545109907804,97.24370297960087,1,97.12257104811376,0.06945627304536996,1.8030683142834096
19,1.8027776247196041,38.54659017774874,2.4556793246645583,19.0,0.04466870036616091,0.06945627304536996,0.018283089423429932,4.0,3.8563771565470613,0.14362284345293874,0.2593107363221143,99.12937669412239,97.31698543553487,1,97.1069130069902,0.06945627304536996,1.8027776247196041
20,1.8470259949329193,38.44749852224995,2.632142800798914,20.0,0.04576521609910771,0.07212339849918728,0.08925843056247973,4.0,3.3460398090385923,0.6539601909614077,0.29886075990450545,95.74959854464382,87.20313965156141,1,99.49035873989017,0.07212339849918728,1.8470259949329193
21,1.847417311283644,38.992275791716615,2.5027764692056795,21.0,0.045647919031211875,0.07153110907219146,0.07758131483516939,4.0,3.425103641161688,0.5748963588383118,0.2919619680941483,96.30565167451574,88.83413259154898,1,99.5114370594272,0.07153110907219146,1.847417311283644
22,1.8361774213478947,38.51424197364312,2.617507742871704,22.0,0.04508141015397007,0.07073556812884743,0.040676061952546694,4.0,3.6874760886639435,0.3125239113360565,0.27118819917889225,98.06304466892635,94.07422618871774,1,98.90599854098058,0.07073556812884743,1.8361774213478947
23,1.8257807475776242,38.165816144899125,2.694074478000972,23.0,0.04450186839766265,0.07154899817743066,0.053101936150000806,4.0,3.596965195979109,0.4030348040208911,0.27801214232427285,97.47133637380948,92.29541969323219,1,98.34597999985365,0.07154899817743066,1.8257807475776242
24,1.8251136435078368,38.16526203587147,2.6237674644021887,24.0,0.044774633701221575,0.0711489437028893,0.04101699165813888,4.0,3.684962605407861,0.3150373945921392,0.27137317446110626,98.046809921041,94.02522473640254,1,98.31004632950896,0.0711489437028893,1.8251136435078368
25,1.8255815042203762,38.27549578575718,2.5010798299873738,25.0,0.045364613322396406,0.07038174910175708,0.03339094477257798,4.0,3.741596797735033,0.25840320226496694,0.2672655697709993,98.40995501082962,95.12395363799112,1,98.33524772367372,0.07038174910175708,1.8255815042203762
26,1.8140311275083907,37.982160799183106,2.6849988185249796,26.0,0.04587758763448713,0.06958640934881904,0.03301288818830628,4.0,3.7444269381635693,0.2555730618364307,0.2670635631337605,98.42795770531875,95.17856654298971,1,97.71308478400267,0.06958640934881904,1.8140311275083907
27,1.8147691941158939,38.11100191887773,2.547109116468133,27.0,0.04542297622957503,0.0698779279012994,0.029720961018090408,4.0,3.7691610332063745,0.23083896679362548,0.2653110310729583,98.5847161419957,95.65468363655994,1,97.75284086310275,0.0698779279012994,1.8147691941158939
28,1.813969388710352,38.18831137948753,2.471314764334132,28.0,0.04462103893057847,0.0708731609698587,0.041226531931587984,4.0,3.683418632810924,0.3165813671890758,0.27148692551323467,98.03683181278153,93.99511323558016,1,97.70975921350076,0.0708731609698587,1.813969388710352
29,1.802765665167823,37.998541119085836,2.6613903306108773,29.0,0.04459997634962111,0.07029058537242192,0.037691897727463064,4.0,3.7095499636569738,0.29045003634302624,0.2695744793296094,98.20514772726366,94.50360934281724,1,97.10626880376819,0.07029058537242192,1.802765665167823
30,1.804077040117352,38.194201649765226,2.541762355407921,30.0,0.04502135245555801,0.06940408185539676,0.026441016037367038,4.0,3.7939675900161065,0.2060324099838935,0.26357631589461067,98.74090399822062,96.13009417205954,1,97.17690623092355,0.06940408185539676,1.804077040117352
31,1.8518025516704486,38.45796400011448,2.628919415830567,31.0,0.0462844908215721,0.07017428805046544,0.059181348570935044,4.0,3.553495134171645,0.4465048658283548,0.28141307705297025,97.1818405442412,91.43048816422743,1,99.74764875349146,0.07017428805046544,1.8518025516704486
32,1.8307038456739428,38.49126351534004,2.6312552691827045,32.0,0.04769558975441548,0.06910279785535377,0.0673927253761547,4.0,3.4956135475607804,0.5043864524392196,0.2860728127964244,96.79082260113549,90.26782527464506,1,98.61116348782737,0.06910279785535377,1.8307038456739428
33,1.8199041089501267,38.31473393357882,2.654880745360911,33.0,0.0474039624102483,0.06874486350118972,0.0703164638816145,4.0,3.475232674120358,0.5247673258796421,0.2877505173817225,96.65159695801836,89.8553984314195,1,98.02943389447215,0.06874486350118972,1.8199041089501267
34,1.8093079637028517,37.861934640176806,2.6749688422803803,34.0,0.04632070075790155,0.07008404891506381,0.055541529170109905,4.0,3.5794576795552504,0.4205423204447496,0.27937192991879445,97.3551652776138,91.94791052548635,1,97.45867078945713,0.07008404891506381,1.8093079637028517
35,1.80460990458052,37.90665575786083,2.6159705726789904,35.0,0.047242126300751114,0.07069104792617234,0.08625985257691049,4.0,3.36616682375851,0.6338331762414899,0.29707380898117375,95.89238797252807,87.62072472276989,1,97.20560906279802,0.07069104792617234,1.80460990458052
36,1.7993770651972192,38.34003238560517,2.658447162110498,36.0,0.04696958232156022,0.0694501986915355,0.06027339415599531,4.0,3.5457424461965674,0.4542575538034326,0.2820283805646053,97.12983837352404,91.2754933409285,1,96.92374130950105,0.0694501986915355,1.7993770651972192
37,1.7884432335370462,38.0745950590744,2.6979426084271156,37.0,0.046425081831265536,0.07022352584306332,0.07108671558034141,4.0,3.469883187887719,0.530116812112281,0.28819413964443774,96.61491830569803,89.74688108728294,1,96.33478867036308,0.07022352584306332,1.7884432335370462
38,1.7829230484252723,38.07252758016199,2.6617272246516333,38.0,0.04650952164881181,0.07070341977828062,0.0860113453956225,4.0,3.3678402728464123,0.6321597271535877,0.29692619571735973,95.9042216478275,87.65537051477787,1,96.03744299218224,0.07070341977828062,1.7829230484252723
39,1.7730337158018288,37.80133585100446,2.699288287625812,39.0,0.0469893683914977,0.06984437632022791,0.08431842189041217,4.0,3.3792625909645486,0.6207374090354514,0.29592254910103577,95.98483705283752,87.8915470671339,1,95.50475246530081,0.06984437632022791,1.7730337158018288
40,1.773037755078937,38.39873985476869,2.6127932408838532,40.0,0.04890541249257661,0.06964398138636331,0.10556006916528105,4.0,3.238707151281351,0.7612928487186492,0.3087651810705897,94.97333003974853,84.94793875189562,1,95.50497004162602,0.06964398138636331,1.773037755078937
41,1.7678721106662054,38.74929237918251,2.6637064901468075,41.0,0.04775796346363858,0.06750404297866289,0.13136060976043085,4.0,3.07582494968463,0.9241750503153701,0.3251160311000572,93.74473286855091,81.43036759710937,1,95.22672175646096,0.06750404297866289,1.7678721106662054
42,1.7623150704093087,38.87275464755104,2.6668454289754746,42.0,0.04789529058928249,0.06915579725442984,0.10438294860409192,4.0,3.246340831075907,0.7536591689240928,0.30803912837105846,95.02938339980514,85.10993615650473,1,94.92739086983165,0.06915579725442984,1.7623150704093087
43,1.7676172924938447,38.503541429116005,2.684431051981017,,0.04787222736963259,0.06980344290470028,0.09445862544518469,4.0,3.311420032501216,0.688579967498784,0.3019852480763878,95.50197021689597,86.48098538290101,1,95.21299593373234,0.06980344290470028,1.7676172924938447
44,1.762668359743147,38.27009094548294,2.645224362345869,44.0,0.04784916414998269,0.0704510885549707,0.11252606559581457,4.0,3.193898368969549,0.806101631030451,0.3130970007422719,94.64161592400883,83.99196724244993,1,94.94642085785509,0.0704510885549707,1.762668359743147
45,1.7517304870664143,38.11684755251712,2.6603527244917,45.0,0.04761552740634035,0.07039760100611119,0.1155166013970278,4.0,3.174852448418931,0.8251475515810691,0.314975267747639,94.4992094572844,83.58298194607303,1,94.35725054869607,0.07039760100611119,1.7517304870664143
46,1.7418496047960008,38.04152715355532,2.6926849789916263,46.0,0.048032305074675465,0.07074130836460224,0.1353154415512139,4.0,3.051592171995447,0.9484078280045529,0.3276977864791469,93.55640754518029,80.89678094825891,1,93.82501520146927,0.07074130836460224,1.7418496047960008
47,1.7360913511847138,38.17980302242767,2.670544734728978,,0.04860730441335259,0.06989581818219245,0.12941635630746384,4.0,3.087808600397319,0.9121913996026811,0.3238542699412543,93.83731636631124,81.6932327965125,1,93.51484592444021,0.06989581818219245,1.7360913511847138
48,1.7936240148573608,40.71218198711114,2.605158060541757,48.0,0.04918230375202973,0.06905032799978267,0.12554817180115974,4.0,3.1117896707668677,0.8882103292331323,0.32135848042504767,94.02151562851621,82.21728623138183,1,96.61385230754256,0.06905032799978267,1.7936240148573608
49,1.7831890223273275,39.885261233152924,2.672012007453096,49.0,0.04953561630343105,0.07004318379753174,0.12785535580109453,4.0,3.0974638059132507,0.9025361940867493,0.32284477322735394,93.9116497237574,81.90454233445864,1,96.05176972012408,0.07004318379753174,1.7831890223273275
50,1.7673642076278957,39.18287352945846,2.674271233724938,50.0,0.04950344735758923,0.07044629806291255,0.13810618224091098,4.0,3.03460721182367,0.96539278817633,0.3295319394561916,93.42351513138519,80.5211501250636,1,95.19936347583841,0.07044629806291255,1.7673642076278957
51,1.7570177850353066,38.951564804030774,2.6309416727017187,51.0,0.04853791508944885,0.0706181500323298,0.13039171597467825,4.0,3.0817910236693695,0.9182089763306305,0.32448663531031335,93.79087066787247,81.56131809872946,1,94.64205172265511,0.0706181500323298,1.7570177850353066
52,1.7468706179837907,38.607510759873634,2.6629725743154204,52.0,0.04940911453539767,0.06982756707756345,0.13084038038334067,4.0,3.0790268841313626,0.9209731158686374,0.3247779371962562,93.7695056960314,81.50066790240483,1,94.09547290193551,0.06982756707756345,1.7468706179837907
53,1.7417172507457144,38.920359903369054,2.612942119873717,53.0,0.048633022171645224,0.06954841607692154,0.1205479027496047,4.0,3.143065368181658,0.856934631818342,0.3181607389153745,94.25962367859026,82.89682373016923,1,93.81788592880078,0.06954841607692154,1.7417172507457144
54,1.7364225056478186,39.23273115358871,2.6157198442661476,54.0,0.04918823414558274,0.07012390798302665,0.14482185818099647,4.0,2.994120836567211,1.0058791634327888,0.33398785639744244,93.10372103900016,79.62026715456703,1,93.53268361401415,0.07012390798302665,1.7364225056478186
55,1.7263217239235826,38.964927068400804,2.6287695472774453,55.0,0.04908478341357327,0.06958481102724194,0.13609364711102734,4.0,3.0468463342017764,0.9531536657982236,0.32820821607400935,93.51935013757013,80.79196070189505,1,92.988603346571,0.06958481102724194,1.7263217239235826
56,1.7158065389330133,38.83927283461771,2.6655106679421823,56.0,0.04890620947585977,0.06914315883126101,0.14688969037694632,4.0,2.9817637276786892,1.0182362723213108,0.3353719782413822,93.00525283919303,79.34374004621436,1,92.42220117908766,0.06914315883126101,1.7158065389330133
57,1.710533351135192,38.82796377704433,2.650495153350403,57.0,0.04956420610440248,0.0709024420450605,0.1762657314401841,4.0,2.8116258160045366,1.1883741839954634,0.35566610404120236,91.60639374094362,75.45932574359868,1,92.13816005181208,0.0709024420450605,1.710533351135192
58,1.706014499648521,39.14007944734004,2.643236235233877,58.0,0.04947148285259684,0.0707169191479789,0.17649970564692097,4.0,2.810310427955534,1.189689572044466,0.35583257637750987,91.59525211205138,75.42871707561879,1,91.89475137389712,0.0707169191479789,1.706014499648521
59,1.7003110272642588,39.349611598028886,2.656450207001938,59.0,0.04902755133372024,0.07033304164948047,0.16752209487362424,4.0,2.8612259057669958,1.1387740942330042,0.3495005403049203,92.02275738697028,76.60691229345774,1,91.58753289666399,0.07033304164948047,1.7003110272642588
60,1.6945798601797895,39.29444535878087,2.626177688152069,60.0,0.04916038774307966,0.07115040240853157,0.1875623307697435,4.0,2.7488144223663706,1.2511855776336294,0.3637932018485011,91.06846043953603,73.98744773988447,1,91.27882263985312,0.07115040240853157,1.6945798601797895
61,1.6849029086609286,39.10487658009542,2.6582230344240045,61.0,0.04896794312907652,0.07068288120600583,0.17956931064515436,4.0,2.7931101940299734,1.2068898059700266,0.35802382667802074,91.44908044546884,75.02763211074273,1,90.75757205607074,0.07068288120600583,1.6849029086609286
62,1.6744741591159717,39.0462609369598,2.695100237338448,62.0,0.049702179974904157,0.07071218781282188,0.19586397824603907,4.0,2.703551839536065,1.2964481604639349,0.3698837896785445,90.67314389304576,72.91354121007828,1,90.19582574806932,0.07071218781282188,1.6744741591159717
63,1.6745692479879102,39.398032192832,2.639091813583503,63.0,0.050384286660242014,0.07077288597230398,0.20956157341990234,4.0,2.6304928242461125,1.3695071757538875,0.3801569009360805,90.02087745619512,71.15596073583465,1,90.2009477257823,0.07077288597230398,1.6745692479879102
64,1.663716375981405,39.10678394120843,2.6857210282450983,,0.04992339187911527,0.07107815009819346,0.2118468105956729,4.0,2.6184976569440472,1.3815023430559528,0.3818983749510257,89.91205663830128,70.86447420537965,1,89.6163559916933,0.07107815009819346,1.663716375981405
65,1.659013868748246,39.44448954135193,2.69017866510873,65.0,0.04946249709798853,0.07138341422408295,0.21606673078644212,4.0,2.59649095184881,1.4035090481511898,0.38513517610679837,89.71110805778846,70.32752222451286,1,89.3630546668135,0.07138341422408295,1.659013868748246
66,1.6538540573335014,39.509602016775695,2.639895313359579,66.0,0.049749256991421735,0.07101384326333865,0.216616741445391,4.0,2.593636326812098,1.4063636731879021,0.38555906611206536,89.684917074029,70.25766258065273,1,89.08512057704355,0.07101384326333865,1.6538540573335014
67,1.642653782130131,39.334865362245324,2.68991452927918,67.0,0.04936661157097057,0.07171774983983994,0.2282001737752536,4.0,2.5342405682714784,1.4657594317285216,0.3945955299271635,89.13332505832126,68.79308479084618,1,88.48181591266643,0.07171774983983994,1.642653782130131
68,1.6378578430223698,39.43723270017243,2.65935818848874,68.0,0.0491289961940033,0.07161101098169104,0.2262773881162573,4.0,2.544004933862553,1.4559950661374468,0.39308099866052687,89.22488628017823,69.03531205772941,1,88.22348186450748,0.07161101098169104,1.6378578430223698
69,1.6327350407099108,39.51375235624076,2.6657030585650423,69.0,0.04959112808316056,0.07136559179876448,0.23151104235697906,4.0,2.5175149308215747,1.4824850691784253,0.39721710793336046,88.97566464966766,68.37681578221809,1,87.94754127611387,0.07136559179876448,1.6327350407099108
70,1.6277528915533617,39.60170302810528,2.642986759012803,70.0,0.049956388767215726,0.0710094598384664,0.2334566083344597,4.0,2.5077379820620203,1.4922620179379797,0.3987657431330752,88.88301865074001,68.13269057800973,1,87.67917699307695,0.0710094598384664,1.6277528915533617
71,1.622125485521159,39.687463597582074,2.6311169118893036,71.0,0.049354617105783455,0.07214442573513954,0.24857653944026448,4.0,2.433039459779583,1.5669605402204172,0.4110085415920847,88.16302193141597,66.24776303310844,1,87.37605584239753,0.07214442573513954,1.622125485521159
72,1.6113256603765849,39.53535075538898,2.696157404617167,72.0,0.04974757564660286,0.0712886229243957,0.24320799973249163,4.0,2.459303947300191,1.540696052699809,0.4066191172090762,88.41866667940516,66.91453961729313,1,86.79432148624366,0.0712886229243957,1.6113256603765849
73,1.6065631397488385,39.6502371632164,2.6667596238241567,73.0,0.050272085485120604,0.07160311370612278,0.2588883166387913,4.0,2.3833754229057074,1.6166245770942926,0.4195730099376638,87.67198492196232,64.974732329134,1,86.53778753000239,0.07160311370612278,1.6065631397488385
74,1.6015142233917594,39.69929058154853,2.6403185448373043,74.0,0.05006338733163462,0.07187230625113471,0.2635325121478618,4.0,2.361340194366584,1.638659805633416,0.42348832344686543,87.45083275486373,64.40469510955197,1,86.26582682073705,0.07187230625113471,1.6015142233917594
75,1.590369231400328,39.56076309770468,2.69892986372897,75.0,0.049991390055541284,0.07221662158247899,0.27269914407850593,4.0,2.318443540838597,1.6815564591614032,0.43132385256976896,87.0143264724521,63.28559412084673,1,85.66549999565574,0.07221662158247899,1.590369231400328
76,1.5857889968242211,39.63708096307912,2.6682466504352993,76.0,0.04964721175747969,0.07269273615194477,0.278923239674174,4.0,2.289761999398958,1.7102380006010418,0.43672661187603384,86.71794096789648,62.53029193525702,1,85.4187849075412,0.07269273615194477,1.5857889968242211
77,1.5849430707374117,39.43977047692484,2.6479207279724903,,0.052214952664181996,0.07484387558632222,0.34355129234031945,4.0,2.0121258026267523,1.9878741973732477,0.4969868179686075,83.64041465046098,54.90564210541493,1,85.37321895986369,0.07484387558632222,1.5849430707374117
78,1.5955263892495937,39.839022256254516,2.6741633856529066,78.0,0.054782693570884305,0.07699501502069965,0.4015883278546146,4.0,1.7916154616815925,2.2083845383184073,0.5581554867032739,80.8767462926374,48.39758898665525,1,85.94329115068511,0.07699501502069965,1.5955263892495937
79,1.5747301747801037,39.41794949618613,2.6892528956736257,79.0,0.05469862633677639,0.0775410151298628,0.41365275929360434,4.0,1.748903189401311,2.251096810598689,0.5717869382709071,80.30224955744741,47.08500245052567,1,84.82309964083233,0.0775410151298628,1.5747301747801037
80,1.5649019950937946,39.262781682151214,2.688809122993162,80.0,0.054811589054652415,0.07818693680956694,0.4262561173984719,4.0,1.705370051728675,2.294629948271325,0.5863829958702127,79.7020896476918,45.72858636592176,1,84.29370312695895,0.07818693680956694,1.5649019950937946
81,1.5597659473370362,39.47237839941986,2.6743555987897745,81.0,0.05412222840384196,0.07831208762214617,0.4240129829410644,4.0,1.7130379877306738,2.286962012269326,0.5837582161997107,79.80890557423504,45.968893456441904,1,84.01704907053151,0.07831208762214617,1.5597659473370362
82,1.5594815668184234,40.037541469513684,2.6430294964336345,82.0,0.056771376081508326,0.07692267149319235,0.4362572826829483,4.0,1.6715975664235905,2.3284024335764095,0.5982301123705964,79.22584368176437,44.66299239889382,1,84.00173086716403,0.07692267149319235,1.5594815668184234
83,1.55468935359061,40.142730162011574,2.6584858447131823,83.0,0.05671924647284139,0.07813455686336536,0.45356041449606066,4.0,1.6147393203974458,2.3852606796025544,0.6192950077873026,78.40188502399711,42.84189355524049,1,83.74359751414073,0.07813455686336536,1.55468935359061
84,1.5488741079890418,40.1165626728546,2.629782173759164,84.0,0.057055460208603866,0.07896816109977467,0.4690388022407309,4.0,1.5655179952975287,2.4344820047024713,0.6387662122082146,77.66481894091758,41.23700528862637,1,83.43035835418966,0.07896816109977467,1.5488741079890418
85,1.538236598942558,39.87503330866132,2.6622967647315545,85.0,0.05647871974512109,0.07929835200743114,0.4699777082855162,4.0,1.5625810051003972,2.437418994899603,0.6399668220309315,77.62010912926114,41.140388123819314,1,82.85736718133292,0.07929835200743114,1.538236598942558
86,1.527914258251028,39.61961987024145,2.682380966742509,86.0,0.05745302792655845,0.07911673056395077,0.47911809393142357,4.0,1.5342753321648115,2.4657246678351887,0.6517734979086401,77.18485266993221,40.20419317833654,1,82.30135260370756,0.07911673056395077,1.527914258251028
87,1.5285252629756445,40.067324667444815,2.6401894768922713,87.0,0.057791978988304536,0.08005270488619642,0.4954324942099356,4.0,1.485021681819636,2.514978318180364,0.6733908415227136,76.40797646619355,38.55298210801321,1,82.33426447360578,0.08005270488619642,1.5285252629756445
88,1.522647325284378,40.24716716520102,2.693769409137257,88.0,0.0570633389130616,0.07959645148596645,0.4863745907394045,4.0,1.5121692051152245,2.4878307948847755,0.6613016563340224,76.8393052028855,39.46661958213187,1,82.01764839394087,0.07959645148596645,1.522647325284378
89,1.5174859938489869,40.30253125568348,2.695787450704935,89.0,0.057812477474609866,0.08013371750207546,0.501416235362035,4.0,1.4673556310408922,2.532644368959108,0.6814980491747825,76.12303641133167,37.95371006963463,1,81.73963242800902,0.08013371750207546,1.5174859938489869
90,1.605818899130659,40.09418103142496,2.6920548172137724,90.0,0.058223361510524915,0.07615092115486195,0.42390811408388085,4.0,1.7133973140836711,2.286602685916329,0.5836357929245397,79.81389932933901,45.98013978695819,1,86.49769888680268,0.07615092115486195,1.605818899130659
91,1.5638491446744425,40.52238496316615,2.629071246219689,91.0,0.058245996359011176,0.07809322858277931,0.466662349357413,4.0,1.5729764654674556,2.4270235345325446,0.6357374200781961,77.77798336393272,41.48192691903809,1,84.23699116610504,0.07809322858277931,1.5638491446744425
92,1.5480915247767786,40.56886357314186,2.631343871050918,92.0,0.057487043449737166,0.07841937337425695,0.4692010435945687,4.0,1.5650100941865197,2.43498990581348,0.6389735144294979,77.65709316216339,41.22030400795568,1,83.38820438085877,0.07841937337425695,1.5480915247767786
93,1.5323755631868592,40.27804845768325,2.6983970036642315,93.0,0.058110308988641515,0.07891227823738989,0.48478883713155096,4.0,1.5169726737520486,2.483027326247951,0.6592076556834876,76.91481727944995,39.62737245235969,1,82.54166152720488,0.07891227823738989,1.5323755631868592
94,1.5269528268489705,40.2921849196155,2.6338485871981514,94.0,0.0572176187527044,0.07903079275814343,0.479855835062581,4.0,1.5320132054010491,2.467986794598951,0.6527358879639819,77.1497221398771,40.12897779760028,1,82.24956494324317,0.07903079275814343,1.5269528268489705
95,1.5169573017136326,40.184384347174266,2.671566207861818,95.0,0.05692933310185218,0.08112344003160436,0.5044391098219507,4.0,1.4585111300752531,2.5414888699247467,0.6856306951517087,75.97909000847854,37.652265479519755,1,81.71115433925789,0.08112344003160436,1.5169573017136326
96,1.5118975960142693,40.320066232195046,2.6540810507928123,96.0,0.05855309382225441,0.07930080442526315,0.5003960610146359,4.0,1.4703526045833135,2.5296473954166867,0.6801089731013141,76.17161614216019,38.05563946350438,1,81.43861246029738,0.07930080442526315,1.5118975960142693
97,1.5065638960681105,40.336505612651585,2.656849703962618,97.0,0.05728525054035692,0.08016269240259466,0.5008041198748552,4.0,1.4691531132970435,2.5308468867029568,0.6806642486403751,76.15218476786404,38.014856898646535,1,81.1513118362076,0.08016269240259466,1.5065638960681105
98,1.5015453526671363,40.43267631588412,2.6363048614501152,98.0,0.057109844591561904,0.08139656293097007,0.5153298441762824,4.0,1.4270860996043904,2.5729139003956094,0.7007285687087941,75.46048361065323,36.57344435010839,1,80.88098717121403,0.08139656293097007,1.5015453526671363
99,1.4908444050400238,40.314538591575015,2.69951692300468,99.0,0.05836753759663034,0.08010751818382914,0.5146872575685686,4.0,1.4289213314785356,2.5710786685214644,0.6998285895594256,75.49108297292531,36.63678450670912,1,80.30457886878683,0.08010751818382914,1.4908444050400238
100,1.485868384561201,40.386661855917744,2.698216006032282,100.0,0.057873238407922106,0.08037069539388826,0.5152840082516629,4.0,1.4272169292227692,2.5727830707772306,0.7006643345693622,75.46266627373033,36.57796112284499,1,80.03654470798278,0.08037069539388826,1.485868384561201
101,1.480413677976106,40.43384612547835,2.6911707598773864,101.0,0.0572397986376193,0.08106870262172866,0.5195286194774235,4.0,1.4151522495540267,2.5848477504459733,0.7066377489172219,75.26054192964651,36.16053647981452,1,79.74272604140161,0.08106870262172866,1.480413677976106
102,1.4752095869031632,40.44479269068758,2.690162319231471,102.0,0.05723335919347432,0.08156056904291054,0.526554551238527,4.0,1.395405785507615,2.6045942144923853,0.716637418581595,74.92597375054632,35.47336126621775,1,79.46240682056631,0.08156056904291054,1.4752095869031632
103,1.4859035988304024,40.58499656066617,2.6355034454892072,103.0,0.05841225795718409,0.07816622903600336,0.49600136799411954,4.0,1.4833330628054164,2.5166669371945836,0.6741574263225197,76.38088723837527,38.49586267953655,1,80.03844153038008,0.07816622903600336,1.4859035988304024
104,1.4960918298136696,40.99869158762305,2.6594753656507684,104.0,0.05959037332276611,0.08109108218359935,0.5374908750896115,4.0,1.365215935922782,2.634784064077218,0.7324848572940779,74.40519642430421,34.41308228699051,1,80.58723226653154,0.08109108218359935,1.4960918298136696
105,1.4808005946928984,40.997807625227495,2.644554999824577,105.0,0.05915816956259708,0.0811988443497621,0.5397043775295964,4.0,1.3591854765975986,2.640814523402401,0.7357347596909768,74.29979154620969,34.19986879918382,1,79.76356737393388,0.0811988443497621,1.4808005946928984
