cycle,capacity,temp_max,voltage_min,discharge_ref,re,rct,H_structural_disruption,F_Q,F_C,Delta_F,CRLB,Coherence_percent,Omega,unit_id,RUL,variance_score,drift_score
17,1.847817291322145,39.628948319501816,1.8575547668336483,,0.03816813609946085,0.06158094574229446,0.031068820243667306,4.0,3.759014119020402,0.24098588097959794,0.26602719977561556,98.52053236934918,95.45961565885547,1,97.7137065868551,0.06158094574229446,1.847817291322145
18,1.8485252916137047,39.225347214914876,2.1657556124208934,,0.03816813609946085,0.06158094574229446,0.03453875511934479,4.0,3.7330173620320743,0.26698263796792565,0.2678798149108121,98.35529737526929,94.95822784453453,1,97.75114607455649,0.06158094574229446,1.8485252916137047
19,1.848378951850034,39.4126321606434,2.0270686341513207,19.0,0.03816813609946085,0.06158094574229446,0.032817015501261704,4.0,3.74589408745092,0.2541059125490799,0.2669589627080193,98.43728497613039,95.2068670691666,1,97.74340753850292,0.06158094574229446,1.848378951850034
20,1.8807805437609766,39.95874037686836,1.905311669649934,20.0,0.041032661587625335,0.07063430041990909,0.24890728330266398,4.0,2.431430566233319,1.568569433766681,0.4112805086386499,88.14727222368268,66.20677416394545,1,99.45682350219242,0.07063430041990909,1.8807805437609766
21,1.8814721597443598,40.31302300333008,1.7951975189442124,21.0,0.04006037319206058,0.07092614819101717,0.24228121802389324,4.0,2.4638666504521582,1.5361333495478418,0.4058661209674169,88.46279914171937,67.02992441586059,1,99.49339657767368,0.07092614819101717,1.8814721597443598
22,1.8810954313244785,39.359447242364645,2.1058524852518143,22.0,0.03941536024623882,0.06665908740508834,0.14421969987517125,4.0,2.9977288782041316,1.0022711217958684,0.3335858713810958,93.13239524403947,79.70086915328827,1,99.4734749488113,0.06665908740508834,1.8810954313244785
23,1.8710089649779995,39.454159451189874,1.846021007590992,23.0,0.038881734769616275,0.06940962519586974,0.18788898190727388,4.0,2.747019202125103,1.2529807978748968,0.3640309464260012,91.05290562346315,73.94506788617156,1,98.94009644991608,0.06940962519586974,1.8710089649779995
24,1.8701995151941375,39.641748274009444,1.7370300333706354,24.0,0.03919435308704161,0.06845591485761789,0.17109462233190498,4.0,2.8408551512849183,1.1591448487150817,0.3520066834620907,91.85263703181406,76.13714478866628,1,98.89729225111972,0.06845591485761789,1.8701995151941375
25,1.8706715362800985,38.86906912217273,2.0506492642329937,25.0,0.039547963966158145,0.0666530201184856,0.1449314392458928,4.0,2.993464710569424,1.006535289430576,0.33406106190902035,93.09850289305272,79.60560287712468,1,98.92225301434723,0.0666530201184856,1.8706715362800985
26,1.8596124644020169,39.11839966443177,1.8254369744762284,26.0,0.03795322465114216,0.06710371737764238,0.14160053663566252,4.0,3.0134731616100767,0.9865268383899233,0.33184300850574266,93.25711730306368,80.05185944785494,1,98.33744254109715,0.06710371737764238,1.8596124644020169
27,1.860033909718346,38.68010761281634,2.134879000684994,27.0,0.0394270240342552,0.06543020702335248,0.12142941622957115,4.0,3.1375289410699083,0.8624710589300917,0.31872215963018224,94.2176468462109,82.77685299115161,1,98.35972882674649,0.06543020702335248,1.860033909718346
28,1.8591653109160768,38.863045678198645,1.970455493406623,28.0,0.039400562685257684,0.06503344518084717,0.11076919549875464,4.0,3.2051406376834928,0.7948593623165072,0.31199878977003254,94.72527640482122,84.232633744062,1,98.31379679174215,0.06503344518084717,1.8591653109160768
29,1.8481398178778288,39.14531169811219,1.8132694309760007,29.0,0.03862723921745376,0.06695812233743029,0.14370759924828536,4.0,3.0008007287076968,0.9991992712923032,0.33324438721749206,93.15678098817689,79.76944363866768,1,97.73076198804469,0.06695812233743029,1.8481398178778288
30,1.849201702126164,38.8380564174779,2.0483657324095637,30.0,0.04119201955867326,0.06848356653346994,0.22154214024763796,4.0,2.5682123690192245,1.4317876309807755,0.3893758989961918,89.45037427392201,69.63334691132508,1,97.78691507545129,0.06848356653346994,1.849201702126164
31,1.8834677437950846,38.95965174080089,2.181560983985832,31.0,0.04140805094050364,0.06755802977113881,0.20233367418491766,4.0,2.668794874755372,1.3312051252446282,0.37470095939526354,90.36506313405154,72.08116789218684,1,99.59892428071969,0.06755802977113881,1.8834677437950846
32,1.8628211117905844,39.053875772291974,2.1177799354077496,32.0,0.04176082286157041,0.06718123245222435,0.19573220775933908,4.0,2.7042644301137764,1.2957355698862236,0.3697863229883651,90.67941867812671,72.93053586192352,1,98.50711777410832,0.06718123245222435,1.8628211117905844
33,1.852085039652352,38.699551697978606,2.1637448793153697,33.0,0.03982080210632869,0.06573114577124697,0.13959472208679746,4.0,3.025586378852801,0.9744136211471992,0.33051444407254565,93.35263228158107,80.32109752216276,1,97.93938772431541,0.06573114577124697,1.852085039652352
34,1.8469504648208708,38.6052414906155,2.0456561472058055,34.0,0.040129737571319546,0.06637585371054422,0.1627830954228856,4.0,2.8884735242312516,1.1115264757687484,0.3462036233363584,92.24842402748163,77.23194001640528,1,97.66786827220949,0.06637585371054422,1.8469504648208708
35,1.836828431169018,38.42604747702835,2.1356202266992863,35.0,0.04088500684397035,0.06483723308147313,0.149602161411322,4.0,2.965631629606021,1.0343683703939792,0.33719629572903104,92.8760875518418,78.9816241106591,1,97.13260895248978,0.06483723308147313,1.836828431169018
36,1.8371619619672275,39.0468968949422,2.042987153745025,36.0,0.04092718793280299,0.0648368076611192,0.14485891180836252,4.0,2.993898958713158,1.006101041286842,0.33401260823772805,93.10195658055417,79.61530846306567,1,97.15024626474299,0.0648368076611192,1.8371619619672275
37,1.8316722583718854,38.836764958613884,1.9786162394118947,37.0,0.04073953414558606,0.06631523685581477,0.17826004562830733,4.0,2.800433621082757,1.1995663789172428,0.35708755689533567,91.51142639865203,75.19859535331683,1,96.85994738677316,0.06631523685581477,1.8316722583718854
38,1.8211470951317783,38.49981470604549,2.15845357648832,38.0,0.03956225935250764,0.06416505093957667,0.11875594493824149,4.0,3.154350058868758,0.8456499411312421,0.317022518533859,94.34495500294088,83.14093072141075,1,96.30337032828774,0.06416505093957667,1.8211470951317783
39,1.816506091511515,38.582340147970775,2.092603698932653,39.0,0.04057940998396116,0.06455319558195363,0.14770651950856317,4.0,2.976896521484248,1.0231034785157518,0.3359203092156562,92.96635621387794,79.23461930613274,1,96.0579512231908,0.06455319558195363,1.816506091511515
40,1.8113815601504555,38.787499833494046,2.1528886431678034,40.0,0.0413348729834855,0.06385473259820151,0.146849661284422,4.0,2.9820024518267547,1.0179975481732453,0.3353451300442113,93.00715898645609,79.34908919226862,1,95.78696287593303,0.06385473259820151,1.8113815601504555
41,1.8116056333939583,39.31221126031847,2.0537418826405966,41.0,0.04087765963592642,0.06293121807003656,0.11312705725724703,4.0,3.1900616626855345,0.8099383373144655,0.3134735643818734,94.61299727346443,83.90970731362947,1,95.79881200586186,0.06293121807003656,1.8116056333939583
42,1.8060548955557403,39.40567993360536,2.0793300586339956,42.0,0.04003534461471077,0.06333749301546812,0.1091424768369641,4.0,3.215585343245942,0.7844146567540582,0.31098537070409693,94.8027391982398,84.45573343121517,1,95.50528559986307,0.06333749301546812,1.8060548955557403
43,1.8132041826994056,39.32802757827611,2.0759793304520757,,0.04347739812338069,0.0671969527375813,0.24661530936919562,4.0,2.442601701580844,1.5573982984191561,0.4093995346653543,88.25641383956211,66.49103103670275,1,95.8833442691601,0.0671969527375813,1.8132041826994056
44,1.8062641938283535,38.6112528181758,2.0674349483094465,44.0,0.04691945163205061,0.0710564124596945,0.37263917318317785,4.0,1.8984087110450276,2.1015912889549724,0.526756959226933,82.25527746746772,51.60373888203767,1,95.5163534203101,0.0710564124596945,1.8062641938283535
45,1.7958310249900458,38.569726951286874,2.037264031192436,45.0,0.045612159296663526,0.07034283994840232,0.34795640969105013,4.0,1.9944763640674232,2.005523635932577,0.5013847333646292,83.43064715756906,54.40041871442051,1,94.96464108196085,0.07034283994840232,1.7958310249900458
46,1.7858852600390451,38.34572083526661,2.1632674190148338,46.0,0.04584891043759251,0.06946270111129141,0.3419766228004312,4.0,2.0184726580043755,1.9815273419956245,0.4954241000166336,83.71539891426518,55.08668951717389,1,94.43870295876657,0.06946270111129141,1.7858852600390451
47,1.7803268604502753,38.482540634946716,2.106631526845483,,0.047451458121536325,0.06998829603613985,0.37357913800693887,4.0,1.8948431887416501,2.10515681125835,0.5277481566504149,82.21051723776482,51.49838307297605,1,94.14477139472058,0.06998829603613985,1.7803268604502753
48,1.8150756899575577,41.0499421893331,2.1809272860788376,48.0,0.04905400580548014,0.07051389096098827,0.3867461722609784,4.0,1.84559554974797,2.15440445025203,0.5418305219345363,81.58351560662007,50.03140322616596,1,95.9823107156573,0.07051389096098827,1.8150756899575577
49,1.8157025154845838,40.361944885615415,2.1773498094527195,49.0,0.04822517918285268,0.07061900724291653,0.3731748182914333,4.0,1.8963760533435012,2.1036239466564988,0.5273215711814646,82.2297705575508,51.54369087159053,1,96.01545763224729,0.07061900724291653,1.8157025154845838
50,1.8002432178056673,39.6676965288026,2.180136101967249,50.0,0.048154903627836435,0.07046206134011836,0.3749893001880025,4.0,1.8895066452631626,2.110493354736837,0.529238678523263,82.14336665771417,51.340483079651435,1,95.19796053200334,0.07046206134011836,1.8002432178056673
51,1.7904476205609308,39.481181404811096,2.1286295199076855,51.0,0.047975461051495145,0.07059595282696532,0.37988427798962565,4.0,1.8710987125388006,2.1289012874611997,0.5344453466290668,81.9102724766845,50.7938477569457,1,94.67996336880418,0.07059595282696532,1.7904476205609308
52,1.780343032300132,39.419051143069204,2.155901281560187,52.0,0.048301677261237505,0.07101724270139284,0.3950661093356389,4.0,1.8151391699735566,2.1848608300264436,0.5509219439160515,81.18732812687433,49.11296627643421,1,94.14562657201503,0.07101724270139284,1.780343032300132
53,1.775328769596812,39.72196117128354,2.067103728219671,53.0,0.048937756243618125,0.07099791587744372,0.40286087424726547,4.0,1.7870614317685958,2.2129385682314044,0.5595778534654698,80.81614884536832,48.2584844682261,1,93.88046929870528,0.07099791587744372,1.775328769596812
54,1.7702629734732853,40.041366724781085,2.0619831864543094,54.0,0.04947356457054902,0.07076902802041582,0.4072512530056971,4.0,1.7714383702063798,2.22856162979362,0.5645130063901099,80.6070831902049,47.779747559859494,1,93.61258690667022,0.07076902802041582,1.7702629734732853
55,1.760081061854204,39.66314441864834,2.143037413381466,55.0,0.0476673919646014,0.07032249242806417,0.3824742738061452,4.0,1.8614314965284215,2.1385685034715785,0.5372209516519972,81.78693934256451,50.5055391106899,1,93.07416120348377,0.07032249242806417,1.760081061854204
56,1.749647593537689,39.84751541049116,1.9929057988209282,56.0,0.04723697233704451,0.07132572594853571,0.395754012906385,4.0,1.8126436056419626,2.187356394358037,0.5516804279050993,81.15457081398166,49.03732374865303,1,92.52243302854406,0.07132572594853571,1.749647593537689
57,1.749650075059311,39.743357771631004,2.0335961968180234,57.0,0.04770381520956456,0.070504264766218,0.38943855703462527,4.0,1.8356841522797116,2.1643158477202884,0.5447560239369683,81.45530680787499,49.73346966180347,1,92.52256425292258,0.070504264766218,1.749650075059311
58,1.745028739214683,40.07246786936068,2.0213017345171265,58.0,0.048608819411763086,0.07069253238182749,0.40516139300628573,4.0,1.7788579817366101,2.22114201826339,0.5621584242625991,80.70660033303402,48.00740171730039,1,92.2781851918098,0.07069253238182749,1.745028739214683
59,1.7396457455286727,40.247716114003914,2.0789964919635966,59.0,0.0486521254647502,0.06992280458396172,0.39693304460945167,4.0,1.8083743126971388,2.191625687302861,0.5529828603396432,81.09842644716898,48.907781124458516,1,91.9935291989993,0.06992280458396172,1.7396457455286727
60,1.7285642277717963,40.27220819224188,1.9925354808829658,60.0,0.048365193221248756,0.07068763787677154,0.4095211872230622,4.0,1.7634145005030677,2.2365854994969325,0.5670816474032166,80.4989910846161,47.53294868538541,1,91.40753177397374,0.07068763787677154,1.7285642277717963
61,1.723900324588418,39.89848456781458,2.14041602578448,61.0,0.048251301479893705,0.07024363303554353,0.4013408691749817,4.0,1.7925023827329165,2.2074976172670837,0.5578793142106525,80.8885300392866,48.4246570870327,1,91.16090172599749,0.07024363303554353,1.723900324588418
62,1.7139788776485192,40.0571305311587,2.006753861515003,62.0,0.047885228222368334,0.06968857444606338,0.3924008441173572,4.0,1.8248406586340458,2.175159341365954,0.5479930509376821,81.31424551822109,49.406466938105105,1,90.63624955407813,0.06968857444606338,1.7139788776485192
63,1.7139701997004613,40.240711749549135,2.121868132176415,63.0,0.049285831636225685,0.07021913307538469,0.41900621987272946,4.0,1.7302777095433883,2.2697222904566114,0.5779419075241367,80.04732286320336,46.50699669936061,1,90.63579065888634,0.07021913307538469,1.7139701997004613
64,1.7036521173638766,40.12941739090177,2.0119648758828452,,0.04905654197514152,0.07129287354305627,0.4352831538937242,4.0,1.6748574435595298,2.32514255644047,0.5970657406368429,79.2722307669655,44.766364142529646,1,90.09016416501656,0.07129287354305627,1.7036521173638766
65,1.7040137474382486,40.3959693732437,2.0744390946376323,65.0,0.04882725231405735,0.07236661401072786,0.4494154455938584,4.0,1.6281810474950387,2.3718189525049613,0.6141823119354589,78.59926449553055,43.275541018922155,1,90.10928738414982,0.07236661401072786,1.7040137474382486
66,1.6935716157343033,40.18751058333668,2.188793384556236,66.0,0.049420714786983934,0.07077510389613687,0.436018480144008,4.0,1.6723961205910702,2.3276038794089295,0.5979444628504477,79.23721523123771,44.6883250752698,1,89.55710108399319,0.07077510389613687,1.6935716157343033
67,1.6876577363877656,40.14605167557969,2.1739523632140685,67.0,0.04877997652436257,0.07179083981308168,0.44508135159900186,4.0,1.6423557727332267,2.357644227266773,0.608881471726305,78.80564992385706,43.73072474210898,1,89.24437153331117,0.07179083981308168,1.6876577363877656
68,1.6830744356583152,40.18846095484838,2.1783847786257136,68.0,0.04898050554777675,0.07107590459958096,0.43900774008633314,4.0,1.6624274956324865,2.3375725043675137,0.6015299931137992,79.09486951969842,44.371609599432226,1,89.00200379231205,0.07107590459958096,1.6830744356583152
69,1.6779270142025482,40.2789498830108,2.191481814157953,69.0,0.049160043353995465,0.07142612431379008,0.44845999062358644,4.0,1.631295329452207,2.368704670547793,0.6130097855032801,78.6447623512578,43.37573296461854,1,88.72980500287017,0.07142612431379008,1.6779270142025482
70,1.6732060275966172,40.310727434969614,2.1753473356526807,70.0,0.04882132566853243,0.0716393469913042,0.4494383861634218,4.0,1.6281063464075733,2.3718936535924264,0.6142104919660231,78.5981720874561,43.27313646907493,1,88.4801563486559,0.0716393469913042,1.6732060275966172
71,1.6674367208253988,40.31733812871393,2.1832922624558813,71.0,0.04813357866018097,0.07226025704758583,0.4524162355501531,4.0,1.618438652948599,2.381561347051401,0.6178794594272209,78.456369735707,42.96143428494748,1,88.17507188402843,0.07226025704758583,1.6674367208253988
72,1.6622662630667526,40.332563430145015,2.192864020990023,72.0,0.049446846292355885,0.07224958120858255,0.4689288115162611,4.0,1.5658624180963994,2.4341375819036006,0.6386257109457217,77.67005659446376,41.24832926522113,1,87.90165492082501,0.07224958120858255,1.6622662630667526
73,1.6574243065763063,40.431258866851486,2.1560972126643922,73.0,0.0482905713238497,0.07129927040816275,0.4447297303963216,4.0,1.6435111531659428,2.3564888468340572,0.6084534309813908,78.82239379065136,43.76773185094229,1,87.645609305257,0.07129927040816275,1.6574243065763063
74,1.652538684928734,40.46247985933005,2.138540138129487,74.0,0.04891176993679128,0.07199872597592534,0.4635391033687293,4.0,1.5828328020548943,2.4171671979451057,0.6317786684113202,77.92670936339384,41.8046323766107,1,87.38725464951953,0.07199872597592534,1.652538684928734
75,1.6472174627573322,40.40103455658551,2.1646493163558524,75.0,0.04907672177482393,0.07174965739577674,0.46344304177418405,4.0,1.583136930154717,2.416863069845283,0.6316573007378913,77.93128372503885,41.814572546139885,1,87.10586517211738,0.07174965739577674,1.6472174627573322
76,1.6364136810898071,40.4426971996319,2.1187211383693167,76.0,0.04946066529467559,0.07302741142370717,0.48875640902381656,4.0,1.5049829106285109,2.495017089371489,0.6644593722212966,76.72588528458016,39.22561711371547,1,86.53455460107405,0.07302741142370717,1.6364136810898071
77,1.6362554312048496,40.26214977673693,2.1377868706438155,,0.04895365764098659,0.07319626423509706,0.4846817039970043,4.0,1.5172977446517908,2.482702255348209,0.6590664248495888,76.91991885728551,39.638241514225065,1,86.52618625053486,0.07319626423509706,1.6362554312048496
78,1.641119179218384,40.645668361956844,2.103155697792567,78.0,0.048446649987297585,0.07336511704648696,0.48183276887420257,4.0,1.5259677872570685,2.4740322127429315,0.6553218281216164,77.05558243456179,39.927677792902514,1,86.78338421514901,0.07336511704648696,1.641119179218384
79,1.6315700789656966,39.95209030011925,2.186737546753024,79.0,0.04842286435794171,0.0723416890780777,0.46727376900672457,4.0,1.5710541436145689,2.428945856385431,0.6365153002933888,77.74886814253692,41.41886148956684,1,86.27842196339309,0.0723416890780777,1.6315700789656966
80,1.621213282987236,40.165034583244065,2.1007747911593695,80.0,0.04851069761459642,0.07206311842197263,0.46909806452922875,4.0,1.5653324539351798,2.43466754606482,0.638841926190211,77.66199692717959,41.23090448116473,1,85.73074826850355,0.07206311842197263,1.621213282987236
81,1.6164273214762122,40.36674175781141,2.1417010068719846,81.0,0.04944644023176911,0.07259895137151062,0.48912515844559645,4.0,1.5038733966552704,2.4961266033447296,0.6649495909855687,76.70832578830493,39.18835378300385,1,85.47766370163623,0.07259895137151062,1.6164273214762122
82,1.615823510161921,40.88269125311642,2.0912297625621297,82.0,0.053511067232637294,0.0740057860733267,0.5499276666457027,4.0,1.3316769701822058,2.6683230298177945,0.7509328631426101,73.81296825496653,33.221174854319464,1,85.44573379066746,0.0740057860733267,1.615823510161921
83,1.61672418029789,40.856332202254556,2.1663009505205935,83.0,0.05263524735918858,0.07475060845118046,0.5499637457769668,4.0,1.331580882152603,2.668419117847397,0.750987051108321,73.81125020109683,33.21773856002072,1,85.49336177737963,0.07475060845118046,1.61672418029789
84,1.6108655863730026,40.778024611598504,2.1843637809529235,84.0,0.05133123077570133,0.0741402986815646,0.5315999588448088,4.0,1.3813958085038214,2.6186041914961784,0.7239054830223438,74.6857162454853,34.98279256309024,1,85.1835557535501,0.0741402986815646,1.6108655863730026
85,1.6006603374309376,40.5829305350897,2.113995772639173,85.0,0.05127302475312133,0.07477282145580429,0.5407354422428583,4.0,1.356385548129842,2.643614451870158,0.7372535053759461,74.25069322653056,34.10071178784376,1,84.64389595847521,0.07477282145580429,1.6006603374309376
86,1.5959174487005663,40.6345689985191,2.0287779476202195,86.0,0.05148821317604409,0.07476628604572053,0.5443433171646501,4.0,1.3466334360373402,2.65336656396266,0.7425925817961581,74.07888965882618,33.75454113006664,1,84.39308910654776,0.07476628604572053,1.5959174487005663
87,1.5962179519462243,40.75070125010339,2.1948906641943635,87.0,0.052068348508093706,0.07386276457181798,0.5396627389797102,4.0,1.3592986703353003,2.6407013296647,0.735673492385105,74.30177433429952,34.20387528599911,1,84.40897990165642,0.07386276457181798,1.5962179519462243
88,1.5958065114633972,41.0672419235651,2.1621122251410005,88.0,0.05130511048428442,0.07466770260410423,0.5434485920381704,4.0,1.3490453269158726,2.6509546730841276,0.7412649375437632,74.12149561722998,33.84027318428293,1,84.38722267771132,0.07466770260410423,1.5958065114633972
89,1.5906507821480704,41.40590880756584,2.0092802451741245,89.0,0.0539349974855407,0.07545863372550482,0.5793994286982883,4.0,1.2554517948828023,2.744548205117198,0.796526002890737,72.40955101436722,30.45549852434329,1,84.11458456358338,0.07545863372550482,1.5906507821480704
90,1.6888211161855506,41.01558674901627,2.144268362237989,90.0,0.05527266157182866,0.07666481641775076,0.5760689945512295,4.0,1.2638421062965948,2.736157893703405,0.7912380787266815,72.56814311660811,30.76388587497395,1,89.3058917673428,0.07666481641775076,1.6888211161855506
91,1.6259938279733204,41.31851435911838,2.0962813773920193,91.0,0.0535125768125519,0.07594519848546008,0.5709735398501059,4.0,1.2767876581358177,2.7232123418641825,0.7832155908054881,72.81078381666161,31.237752841601527,1,85.98354640622486,0.07594519848546008,1.6259938279733204
92,1.6157433862812898,41.4002950560853,2.0376560852489356,92.0,0.05376060249558395,0.07658726973353586,0.5832946092324001,4.0,1.2457093698732102,2.75429063012679,0.8027554614137494,72.22406622702857,30.096157739958958,1,85.44149679093846,0.07658726973353586,1.6157433862812898
93,1.6056626764846538,41.2508092329952,2.050265845971926,93.0,0.05418928477045399,0.07561493842926392,0.5786210591201859,4.0,1.2574077278943703,2.7425922721056297,0.7952869843376738,72.4466162323721,30.5274784183233,1,84.90842270191371,0.07561493842926392,1.6056626764846538
94,1.5949746921524348,40.95362783962595,2.1421639870693685,94.0,0.05336749428144682,0.07655946097846666,0.5832667510925975,4.0,1.245778778098335,2.7542212219016653,0.8027107361119821,72.22539280511441,30.09872259728866,1,84.34323556466374,0.07655946097846666,1.5949746921524348
95,1.5904102438871945,40.989022190981714,2.093098662464846,95.0,0.055211397581819754,0.07778862191108009,0.6127946950368326,4.0,1.1743384538549941,2.825661546145006,0.851543263969008,70.8193002363413,27.421608745290648,1,84.10186475348281,0.07778862191108009,1.5904102438871945
96,1.5853517062988178,41.02622774121347,2.109503853325003,96.0,0.05421673598095584,0.07779704541332606,0.6061823899538629,4.0,1.189971766500519,2.810028233499481,0.8403560724308696,71.13417190695893,28.013889573009635,1,83.83436619721833,0.07779704541332606,1.5853517062988178
97,1.5799737147242376,41.01371342582121,2.1295447836320704,97.0,0.054582126519107044,0.07722087723708933,0.6046420028971472,4.0,1.1936434536297484,2.8063565463702513,0.8377711090854657,71.20752367156442,28.152463937443688,1,83.5499747191144,0.07722087723708933,1.5799737147242376
98,1.5752185465278068,41.04923314430273,2.138556110583413,98.0,0.05407196425925554,0.07766516623838823,0.6063048021383084,4.0,1.1896804680737192,2.8103195319262806,0.840561837263041,71.12834275531866,28.002886974629398,1,83.29851852152426,0.07766516623838823,1.5752185465278068
99,1.569798484648868,41.05277512550887,2.1437793669909317,99.0,0.05363814995565368,0.07706257565605923,0.5979151639180121,4.0,1.2098108599311832,2.790189140068817,0.8265754864003141,71.52784933723753,28.760263576060275,1,83.01190234003897,0.07706257565605923,1.569798484648868
100,1.5702565375950357,41.02092182377061,2.199196544880164,100.0,0.05386255763507164,0.07615501116159934,0.5900650378517036,4.0,1.2289550868099328,2.7710449131900674,0.8136993863589886,71.90166486420459,29.4750062645072,1,83.0361244595057,0.07615501116159934,1.5702565375950357
101,1.565249873909438,41.34840278359994,2.0252901014990434,101.0,0.0544011751046488,0.07847559921125574,0.6206710227966821,4.0,1.1559844464440845,2.8440155535559155,0.8650635422267945,70.44423700968181,26.721540374750717,1,82.77136902689281,0.07847559921125574,1.565249873909438
102,1.559633933561147,41.23753665797544,2.0874226328484515,102.0,0.05442988174631905,0.07805864529455632,0.6177542067754156,4.0,1.1627477424614292,2.837252257538571,0.8600317708491892,70.5831330106945,26.980105665949267,1,82.4743946723507,0.07805864529455632,1.559633933561147
103,1.5649820533392105,41.21700308433066,2.0863200514042264,103.0,0.05427616393971161,0.07537775917996459,0.5875729803295482,4.0,1.2350956302226488,2.7649043697773514,0.8096539049528753,72.02033427002151,29.703131818654676,1,82.75720651161599,0.07537775917996459,1.5649820533392105
104,1.57497949984227,41.89753189273277,2.0588247910323827,104.0,0.05414936389799035,0.07716794113029894,0.6052959931551569,4.0,1.1920832118546876,2.807916788145312,0.8388676143204489,71.17638127832586,28.093602883271494,1,83.28587758683834,0.07716794113029894,1.57497949984227
