unit_id,cycle,H_structural_disruption,F_Q,F_C,Delta_F,CRLB,Coherence_percent,Omega,RUL,drift_score,variance_score,entropy_score
1,14,0.38376300639086136,4.0,1.8566398994208388,2.1433601005791614,0.5386074059444379,81.7255711242447,50.36232025059439,178,0.8023605422693268,0.8597651400728014,2.703359616382173
1,15,0.4133523907231104,4.0,1.749954136142941,2.250045863857059,0.5714435477743957,80.31655282270903,47.117513698803265,177,0.7245181510107531,0.8520659413643469,2.774491938212808
1,16,0.3084618622382661,4.0,2.1584074036959513,1.8415925963040487,0.4633045634886393,85.3113398934159,58.99604511985115,176,0.6215284308365934,0.8381048516008178,2.6299615569246964
1,17,0.33687819663867397,4.0,2.0391600193529853,1.9608399806470147,0.4903980023682961,83.9581811124441,55.67450046622075,175,0.7651759957045279,0.8325664802910463,2.6449777798549867
1,18,0.3131492155465443,4.0,2.138267517787621,1.8617324822123789,0.46766833040360617,85.0881325930217,58.442850619196605,174,0.5569905460938679,0.8259834081959965,2.6581369477001107
1,19,0.3589422852755808,4.0,1.9511321436129718,2.0488678563870284,0.5125229489317259,82.90751022497234,53.14849903831219,173,0.7291604360059539,0.8162194182029188,2.696944433152228
1,20,0.36162842547044505,4.0,1.9406782205060122,2.0593217794939878,0.515283775245986,82.77959878712167,52.8441428166597,172,0.7964333807109347,0.8251531060869419,2.681674450960438
1,21,0.33343512786764445,4.0,2.053250414235914,1.9467495857640862,0.4870326546955233,84.12213676820741,56.072861338400706,171,0.6563582303188962,0.8092302530150267,2.674722177474339
1,22,0.3091491230514982,4.0,2.155442664057002,1.8445573359429979,0.4639418234942919,85.2786131880239,58.914804705898376,170,0.677514461229135,0.8344974875222585,2.619072353716388
1,23,0.3281964065622002,4.0,2.074876321885115,1.9251236781148848,0.4819564373318679,84.37159968751428,56.68114385416763,169,0.6461952303038249,0.8454793872339882,2.65398925880206
1,24,0.3442603476629841,4.0,2.0092744078807825,1.9907255921192175,0.49769210023170396,83.60665011128647,54.82419567703752,168,0.6826640448235934,0.8534348127634537,2.6688257040220633
1,25,0.4407979742724918,4.0,1.6564858698122822,2.343514130187718,0.6036876125682393,79.00962027273849,44.18233970847656,167,0.8049402608568071,0.8491536430264094,2.8020578345608698
1,26,0.3384612048578681,4.0,2.0327142143577084,1.9672857856422916,0.49195307089244583,83.88279976867294,55.491726292116596,166,0.6387798348433287,0.8575572093840969,2.668074800305827
1,27,0.32433468314086655,4.0,2.0909635633704293,1.9090364366295707,0.4782484102152873,84.55549127900636,57.13121280720953,165,0.6871968984951339,0.8333089482563855,2.642533844551746
1,28,0.4030972731293667,4.0,1.7862167128255124,2.2137832871744876,0.5598424831767239,80.80489175574445,48.232660233490215,164,0.9174696591689265,0.8242530765029071,2.7220451699846935
1,29,0.353175783695324,4.0,1.9737648172762081,2.026235182723792,0.5066459748634076,83.18210553831791,53.804200225395334,163,0.5452295894284459,0.7959748138942713,2.7396583949496085
1,30,0.4071490833629263,4.0,1.7718003816426482,2.228199618357352,0.564397665990394,80.61194841128922,47.79086750753331,162,0.8103017486107705,0.821329962466174,2.755754142543116
1,31,0.32426193217969157,4.0,2.0912678247232326,1.9087321752767674,0.4781788292144476,84.55895561049088,57.13970528113634,161,0.7042192525503272,0.8338590024007088,2.6380971117664846
1,32,0.26008749887991534,4.0,2.3776660692358322,1.6223339307641678,0.4205805066316121,87.61488100571832,64.82734574027964,160,0.6395045233466204,0.8319240872795183,2.547447332961154
1,33,0.34982752048450394,4.0,1.9870265397040896,2.0129734602959104,0.5032645412722676,83.34154664359505,54.18638002792256,159,0.7170504670969555,0.8162524214913839,2.684648986159637
1,34,0.4193022469881384,4.0,1.7292535945007004,2.2707464054993,0.5782841817881182,80.03322633389817,46.47511469838442,158,0.8933722762486764,0.8297910031706743,2.752654704700848
1,35,0.4242790935931412,4.0,1.712126514992899,2.287873485007101,0.5840689874510514,79.79623363842185,45.94035995816571,157,0.8271126665692472,0.8450618427840473,2.7708119251174526
1,36,0.3760935161044119,4.0,1.8853384029730236,2.114661597026976,0.5304087576124701,82.09078494740896,51.2169729967668,156,0.7567480337966058,0.8633846916852076,2.7001066761423576
1,37,0.2865641390021506,4.0,2.255036328705567,1.7449636712944332,0.44345183590635046,86.35408861894521,61.608103564541764,155,0.6097679350527959,0.8750012548746641,2.581580699732693
1,38,0.38233265098042035,4.0,1.8619588135818903,2.1380411864181097,0.5370688077016476,81.79368328664664,50.52128752221013,154,0.74203642693333,0.8820776560775601,2.7066002892799954
1,39,0.2657231033640179,4.0,2.3510173618086583,1.6489826381913417,0.42534777337020224,87.34651888742772,64.13653082061661,153,0.6746047376126444,0.8793179354612936,2.529511426313528
1,40,0.34726124183737117,4.0,1.9972512843622519,2.002748715637748,0.5006881246389149,83.46375038869661,54.48002478031346,152,0.68563918991993,0.858659969535866,2.671030861400881
1,41,0.3360321681565132,4.0,2.04261331502768,1.9573866849723198,0.48956892263597557,83.99846818302318,55.772280797656,151,0.7384448434304982,0.8755536717398239,2.632870515028045
1,42,0.302769031500437,4.0,2.1831227329133145,1.8168772670866855,0.4580594507691873,85.58242707140776,59.670718513540855,150,0.5653750140626199,0.8468250340804382,2.6305082580800705
1,43,0.38884645127489836,4.0,1.837859278249343,2.162140721750657,0.5441112993985874,81.48350232024293,49.79893160556652,149,0.863637488933278,0.866637486240692,2.694350769166039
1,44,0.3519060250780147,4.0,1.9787835969883154,2.0212164030116844,0.5053609710137015,83.24257023438025,53.949008225922036,148,0.6817200700079675,0.8505184060876834,2.682962103382952
1,45,0.363790576260287,4.0,1.9323042614227912,2.067695738577209,0.517516842437475,82.67663922570063,52.599656998519144,147,0.8060016119989266,0.8601862653879537,2.6690169256043674
1,46,0.32973884335716575,4.0,2.0684854532964168,1.9315145467035832,0.48344550763282484,84.29815031632543,56.50177573387179,146,0.656682595516876,0.8630092054513893,2.6470519886066937
1,47,0.3253600873941025,4.0,2.0866797916071285,1.9133202083928715,0.4792302125233194,84.50666250504274,57.01156740701811,145,0.6824332243215236,0.8697736612061421,2.630859487435919
1,48,0.36358738359627457,4.0,1.9330896811046214,2.0669103188953786,0.517306573913618,82.68631506684407,52.622614112473016,144,0.5890460604720982,0.8655096362019679,2.7187650831814625
1,49,0.3358326058358936,4.0,2.0434287350505187,1.9565712649494813,0.4893735626044612,84.00797115067174,55.79535528815507,143,0.5963284506632301,0.873778133025835,2.6674441770095827
1,50,0.3145136651439774,4.0,2.132440355764984,1.867559644235016,0.4689462930564656,85.02315880266774,58.282213505522286,142,0.7039000897236386,0.8273998621309706,2.624495087389572
1,51,0.3589018377982285,4.0,1.9512899867436224,2.0487100132563776,0.5124814900879152,82.90943629532246,53.153087238116086,141,0.7205313671734291,0.8036276065392685,2.7039710174650495
1,52,0.38653852416579804,4.0,1.846362177726548,2.153637822273452,0.541605548501494,81.59340361115248,50.054409797633305,140,0.9441264394286532,0.8221604398762571,2.6888570548439366
1,53,0.28838238721662945,4.0,2.246850789511618,1.753149210488382,0.44506738260859896,86.2675053706367,61.389476232629086,139,0.5810663933661433,0.8225662623216249,2.612412910231619
1,54,0.3245966752255223,4.0,2.0898682185613473,1.9101317814386527,0.47849907047650786,84.54301546545132,57.10063373182591,138,0.7090220272180252,0.8219916463539834,2.6422283115533487
1,55,0.3346196902045523,4.0,2.0483917656626653,1.9516082343373347,0.4881878636514118,84.06572903787847,55.93568083040374,137,0.5427231750547469,0.7798208777332098,2.715761144224818
1,56,0.31398826240752875,4.0,2.134682313485875,1.8653176865141252,0.46845378053797093,85.04817798059388,58.344048355540956,136,0.7873807768963866,0.78261603595878,2.6213755696049788
1,57,0.3575635251624662,4.0,1.9565198549104927,2.0434801450895073,0.5111116033349675,82.97316546845398,53.30498792966496,135,0.7137485143995657,0.7715483982922849,2.7161547243844635
1,58,0.30947826968779224,4.0,2.1540242175799142,1.8459757824200858,0.46424733382223454,85.26293953867656,58.87591254175209,134,0.670612262497246,0.7733497996394727,2.645647884514303
1,59,0.31763522254792514,4.0,2.119168756967102,1.880831243032898,0.4718831365894491,84.87451321200356,57.915378319262004,133,0.8039015732496324,0.8129219046429784,2.6114042100591845
1,60,0.313979444931929,4.0,2.1347199588362353,1.8652800411637647,0.46844551945125407,85.04859786038433,58.34508631194202,132,0.6284030176255538,0.8139859253667312,2.6471171417590686
1,61,0.3631378471731983,4.0,1.9348284510693856,2.065171548930614,0.5168416866349557,82.70772156318104,52.67341761012717,131,0.7133996844445488,0.7993088521795135,2.714470515159834
1,62,0.32809082194361266,4.0,2.075314518200403,1.9246854817995969,0.4818546737036968,84.37662752649464,56.69343044849696,130,0.7292392885011191,0.8019822467388881,2.65116203399449
1,63,0.4105958220132282,4.0,1.7596285173662154,2.2403714826337846,0.5683017694534664,80.44781799937009,47.41628003874815,129,0.9976863363776116,0.7948471715886288,2.726961184239701
1,64,0.3302060486755189,4.0,2.0665535412271443,1.9334464587728557,0.48389745537693063,84.2759024440229,56.44748969941859,128,0.6352303865314178,0.8102036348361547,2.6740348832427068
1,65,0.32157996719023874,4.0,2.1025153774772596,1.8974846225227404,0.47562077819372134,84.68666822903626,57.453132238492145,127,0.8466440530077932,0.7897868704533356,2.61691420558856
1,66,0.31853396162752445,4.0,2.1153630188010863,1.8846369811989137,0.4727320989882696,84.83171611297503,57.809933507847596,126,0.6862299956110357,0.7861047107103225,2.6519050717077657
1,67,0.3441530799163639,4.0,2.0097055147991467,1.9902944852008533,0.49758533906393826,83.61175809922076,54.83651403215195,125,0.7290910787111293,0.7689082247753495,2.6911563966307295
1,68,0.3439612394548487,4.0,2.010476748410435,1.989523251589565,0.4973944616821064,83.62089335929292,54.8585472351088,124,0.6580292971475706,0.7680729447738107,2.7082696903521994
1,69,0.3188086609305362,4.0,2.114201160498214,1.8857988395017862,0.4729918887019951,84.81863519378399,57.77771968569806,123,0.6258594010920705,0.7642380741415254,2.675603938966818
1,70,0.3708781297695461,4.0,1.9051068601660912,2.094893139833909,0.5249049388824404,82.33913667764065,51.80135165979826,122,0.7923836266396291,0.7543621648615877,2.726278813681604
1,71,0.3438057532594527,4.0,2.011102048391996,1.988897951608004,0.49723980978467186,83.6282974638356,54.87640766047602,121,0.7418939817547519,0.7648175726240358,2.6891264555785352
1,72,0.36003135545744636,4.0,1.9468869289510784,2.0531130710489216,0.5136405125174726,82.8556497401216,53.025017856878215,120,0.8464590049096802,0.7631201454791275,2.691692184376943
1,73,0.2819419212186854,4.0,2.275979521596487,1.7240204784035131,0.43937126433305934,86.57419422768164,62.165299579169464,119,0.5911629761438801,0.7675969944093779,2.6211493885481962
1,74,0.21571140038857295,4.0,2.598336831994418,1.401663168005582,0.3848615728671425,89.7280285529251,70.37266985966777,118,0.774353475533121,0.7528833465956817,2.4725077540309632
1,75,0.39937377368526916,4.0,1.7995683196965986,2.200431680303401,0.5556888221774191,80.98220125308242,48.64003393729896,117,0.9459030714007057,0.7914602045356118,2.7220621540096177
1,76,0.4295639622034558,4.0,1.69412509039671,2.30587490960329,0.5902751843229191,79.54457322840686,45.37509118062948,116,0.8388204339501215,0.799936561107906,2.794786971964475
1,77,0.37592565570751896,4.0,1.8859714565369012,2.1140285434630988,0.5302307182507636,82.09877829964196,51.23574123456282,115,0.8141119497286996,0.8024357268972776,2.7103094043133504
1,78,0.39737174056640345,4.0,1.8067883555525959,2.193211644447404,0.5534682559397809,81.07753616350459,48.85961449737725,114,1.0093465006019071,0.8181865499023852,2.692807499843725
1,79,0.38851845077614544,4.0,1.8390653113053437,2.160934688694656,0.5437544788935275,81.49912139161214,49.83520900892597,113,0.8698810848238978,0.7891806201044679,2.7231660792534584
1,80,0.3723084359228522,4.0,1.8996648754517382,2.1003351245482618,0.5264086381352927,82.27102686081656,51.64082952849899,112,0.9233132643301419,0.8301234065562115,2.6669676179759065
1,81,0.3808984738288924,4.0,1.8673072380781564,2.1326927619218434,0.5355305113202506,81.86197743671941,50.68087516645776,111,0.7655104570632415,0.8297653905982785,2.719405521788543
1,82,0.3576976727127684,4.0,1.9559950006302493,2.0440049993697507,0.511248750471134,82.96677748986816,53.28975426926422,110,0.64739290771643,0.8227571288965039,2.7119407878013453
1,83,0.2988459997925452,4.0,2.2003190257041574,1.7996809742958426,0.4544795497007416,85.7692381051169,60.137444392148375,109,0.7167445320186927,0.804430264505889,2.604435361793746
1,84,0.29400712574128934,4.0,2.2217165318120036,1.7782834681879964,0.4501024256161126,85.99966067898622,60.7151476280313,108,0.81078226156775,0.7979619290305718,2.57631607298506
1,85,0.35572894576478936,4.0,1.9637118231124908,2.036288176887509,0.5092396899739576,83.0605263921529,53.513492904003876,107,0.8151009766196476,0.8182620908706213,2.670092372238886
1,86,0.3896133267701835,4.0,1.8350426203388863,2.1649573796611135,0.5449464709518982,81.44698443951506,49.714153876636225,106,0.7766882481466849,0.7876932083365223,2.7480101017641236
1,87,0.2573096677860465,4.0,2.3909123405451553,1.6090876594548447,0.41825038209974214,87.74715867685494,65.16896642854388,105,0.8775070735476314,0.8179356446102736,2.4911171809362753
1,88,0.365885730977518,4.0,1.9242242493441895,2.0757757506558105,0.5196899479573746,82.57686995345152,52.36317152869747,104,0.8484774981230798,0.8233949441167541,2.676949065101813
1,89,0.38536813244940726,4.0,1.8506891740279823,2.1493108259720177,0.5403392498501102,81.64913655002822,50.1841612816372,103,0.7551506723117679,0.8217705974103741,2.732536186726452
1,90,0.37408128671019836,4.0,1.8929411579036233,2.107058842096377,0.5282784389914532,82.18660539475246,51.44213429834013,102,1.0733573403663956,0.8513256341949329,2.625368228796948
1,91,0.40007658709523974,4.0,1.7970405751510705,2.2029594248489293,0.5564704625080231,80.94873394784572,48.56304074031103,101,0.8716814274211119,0.8465417315849239,2.7191459858016747
1,92,0.30111810221378077,4.0,2.1903430090310962,1.8096569909689038,0.45654949744257295,85.66104275172472,59.86695212467183,100,0.6560619282079361,0.8236759880093947,2.6151572015237203
1,93,0.3401475404310489,4.0,2.0258700857632728,1.9741299142367272,0.4936150679293125,83.80249807471196,55.29728447262098,99,0.9350278783875258,0.8269046242019591,2.611811509832793
1,94,0.4038078150967362,4.0,1.7836801517109564,2.216319848289044,0.560638631898646,80.77105642396494,48.15507260634846,98,0.9414499930457465,0.8265793454640248,2.716532224557151
1,95,0.4068156940441482,4.0,1.7729821742403857,2.2270178257596145,0.564021463119582,80.6278240931358,47.827159875417266,97,1.139420753180047,0.8210592818815609,2.6761070077410727
1,96,0.37125304946754123,4.0,1.903678871436779,2.096321128563221,0.5252986808879493,82.32128335868852,51.75925587569385,96,0.7479421536934514,0.79968563230209,2.7195380159529576
1,97,0.3837829998594693,4.0,1.8565656595620705,2.1434343404379295,0.5386289436355736,81.72461905431099,50.36009959127517,95,0.9161534964982236,0.8285877535379852,2.6884332355331026
1,98,0.3591756394532817,4.0,1.9502217464005727,2.0497782535994276,0.512762203501038,82.8963981212723,53.1220313176905,94,0.9164992445133867,0.8258013701666327,2.6484341333498396
1,99,0.44782442459218774,4.0,1.6333702397124623,2.3666297602875375,0.6122310641438156,78.67502740037202,43.44242852502581,93,1.077361149196807,0.8233872067913537,2.758484515756215
1,100,0.23770159516231312,4.0,2.4865374758720256,1.5134625241279744,0.4021656659927481,88.68087642084224,67.60129063521607,92,0.8259945328879196,0.7823611821206413,2.4849974573823417
1,101,0.41125785988757424,4.0,1.757300177708867,2.242699822291133,0.5690547424309602,80.41629238630598,47.34446007942035,91,1.0250838557151785,0.7977031396349246,2.7203339882761024
1,102,0.3828306380300378,4.0,1.860105274021638,2.139894725978362,0.5376039807886526,81.76996961761725,50.46591997720803,90,0.9719130810543378,0.7854798166145994,2.690604880227117
1,103,0.4227792475202602,4.0,1.7172700781485937,2.2827299218514066,0.5823195854423261,79.86765487998761,46.10126784861861,89,1.0994275446030704,0.8237359597332327,2.711279343929803
1,104,0.3426276176817451,4.0,2.015846337359813,1.9841536626401872,0.4960695572211702,83.68439915801214,55.01181283737421,88,0.6831932898600263,0.8345405970414186,2.673505076941567
1,105,0.3346778285650449,4.0,2.048153599231735,1.951846400768265,0.4882446318357672,84.06296054452167,55.928951446732114,87,0.8066524758119188,0.808588796317606,2.64088286498566
1,106,0.38487007604014434,4.0,1.8525335877068843,2.1474664122931157,0.5398012789813041,81.67285352189789,50.23941617650948,86,0.9325629449468176,0.8119967005352429,2.6929079964196343
1,107,0.2931777296894833,4.0,2.225404955970119,1.7745950440298812,0.4493564181733706,86.03915572907222,60.814391388022926,85,0.8758870014154312,0.824568740872831,2.5486643316627404
1,108,0.3587333716771171,4.0,1.9519475500249974,2.0480524499750024,0.5123088476363996,82.91745849156585,53.17219903598903,84,1.0653941188854432,0.8269928993681284,2.6113919311871365
1,109,0.40757089734499174,4.0,1.7703062716189497,2.2296937283810503,0.5648740085440116,80.59186203119086,47.74496450443463,83,1.068743024119481,0.8028881330639189,2.7016147354157996
1,110,0.3700041317808069,4.0,1.9084398915083474,2.0915601084916524,0.5239882086145473,82.38075562948539,51.899535667350825,82,1.004623574207977,0.7872839393621072,2.660629757872367
1,111,0.3880613192989245,4.0,1.8407474694405295,2.1592525305594705,0.5432575715037852,81.52088955719408,49.88578560520743,81,1.2173285281650594,0.7860880647521968,2.6400265306234036
1,112,0.3586100919379891,4.0,1.9524288805303756,2.0475711194696244,0.5121825486049719,82.92332895533386,53.18618633485747,80,0.8444933768611436,0.7886644339258947,2.6796168560272275
1,113,0.4527121470024849,4.0,1.617481107260675,2.3825188927393253,0.6182452428724653,78.44227871416737,42.93050630170934,79,1.2416094636365653,0.7827484879641595,2.74330230600524
1,114,0.2730599238239489,4.0,2.3167712492990935,1.6832287507009065,0.4316351907002195,86.99714648457386,63.2417122925952,78,0.8542811930784605,0.7789224752991762,2.5385113729329243
1,115,0.4154855411116783,4.0,1.7425042085677387,2.2574957914322615,0.5738867057440026,80.21497423277722,46.886812258412455,77,1.0478193864742604,0.7480245164925993,2.7417071302717164
1,116,0.34273841267985583,4.0,2.0153996954650495,1.9846003045349505,0.49617949345241513,83.67912320572115,54.9990733437502,76,0.7372761056895389,0.741935634366988,2.6975760745711317
1,117,0.3861971821693257,4.0,1.8476230899837962,2.152376910016204,0.5412359292439727,81.60965799193687,50.09223803764846,75,1.269994894273459,0.7382348398535399,2.6433132635034013
1,118,0.3544564719106783,4.0,1.9687157316583637,2.0312842683416363,0.5079453493052762,83.1211203852058,53.65830131220299,74,1.0124990500239832,0.7382883287532407,2.6523365553058578
1,119,0.4587352989728378,4.0,1.598113327514861,2.401886672485139,0.6257378514920751,78.15546195367439,42.30279274799532,73,1.1244737462211514,0.7669749912857535,2.787817172228161
1,120,0.4634726358090586,4.0,1.5830432301086623,2.4169567698913377,0.6316946884207063,77.92987448528292,41.811510149319744,72,1.21162706822854,0.7565087973000157,2.778913368529714
1,121,0.38318638821531176,4.0,1.8587822791413993,2.1412177208586005,0.5379866223288484,81.75302913260421,50.42638117362045,71,1.2024606023677313,0.8003552205098792,2.629791595756805
1,122,0.50249375561777,4.0,1.464196825111149,2.535803174888851,0.682968288723129,76.07172592296334,37.846158667607824,70,1.5659112016541588,0.8479862267718621,2.7222643155831436
1,123,0.35733430645461417,4.0,1.9574170024438375,2.0425829975561625,0.5108773443530422,82.98408064501838,53.33102174095696,69,1.2173242742585733,0.8151768936773216,2.577207291946507
1,124,0.41181661606955366,4.0,1.755337469912463,2.244662530087537,0.5696910236012162,80.38968494906888,47.28387692644581,68,1.3218789441270165,0.8241789086637341,2.6392949007567337
1,125,0.48172973157579,4.0,1.5262822828572598,2.4737177171427405,0.6551867968538304,77.06048897258142,39.93816030472065,67,1.4902849355708736,0.8308752300372126,2.712662846732126
1,126,0.32839853586431395,4.0,2.0740377047997924,1.9259622952002076,0.4821513117556994,84.36197448265172,56.657625579926275,66,1.1732487896298396,0.8794875875102839,2.5139447359727303
1,127,0.3858286348946506,4.0,1.8489854649305681,2.151014535069432,0.5408371341835028,81.6272078621595,50.13309368244061,65,1.0342758154625313,0.8711604375154133,2.6464546972480085
1,128,0.46077301499816326,4.0,1.5916135788775638,2.408386421122436,0.6282932071396494,78.05842785723031,42.09121070743769,64,1.3850958344738424,0.8825162984836097,2.682458135155011
1,129,0.44647443628145866,4.0,1.6377862600670445,2.3622137399329555,0.6105802841202637,78.73931255802577,43.58422237049164,63,1.3906061898527118,0.8882911311021283,2.6549919342154613
1,130,0.4898702303522775,4.0,1.5016340778850432,2.4983659221149566,0.6659412001414066,76.67284617370107,39.11310135682539,62,1.4195840122900822,0.9055258063831796,2.7135020317502434
1,131,0.4929951483950419,4.0,1.4922783772885515,2.5077216227114487,0.6701162566042039,76.52404055261705,38.798059824591405,61,1.429097871255561,0.9198810899867149,2.710702363620001
1,132,0.5249353952312857,4.0,1.399931869308385,2.600068130691615,0.7143204765343578,75.00307641755782,35.63130685474478,60,1.6252012726486882,0.9232794521758839,2.7154097394345813
1,133,0.44749138197383087,4.0,1.6344585659339987,2.3655414340660013,0.6118234018545203,78.69088657267473,43.47739299152254,59,1.2180110364109311,0.9224185407215442,2.6846217779579593
1,134,0.48682524870074617,4.0,1.5108068769691139,2.489193123030886,0.6618979667382355,76.81784529996447,39.420978657153825,58,1.336460875712,0.9278161316849781,2.71954594244779
1,135,0.4065706407927146,4.0,1.7738513373072862,2.226148662692714,0.5637451002618992,80.63949329558501,47.8538428331992,57,1.1153374716196365,0.923291436542908,2.6407568911684236
1,136,0.43691293107475104,4.0,1.669407042438668,2.330592957561332,0.5990150841458061,79.19462232977376,44.59346776231438,56,1.1838754568002294,0.9038580057706653,2.6825953246697214
1,137,0.5207209191639519,4.0,1.4117816986908653,2.5882183013091344,0.7083248075302949,75.20376575409753,36.043591726033334,55,1.5038921147474582,0.9133767495821077,2.7415210252469153
1,138,0.30178958633489633,4.0,2.187403422258026,1.812596577741974,0.4571630408110608,85.62906731738589,59.787106513429016,54,1.1413368147769396,0.9011940737603759,2.4686112174143533
1,139,0.507488208303665,4.0,1.4496439064483129,2.550356093551687,0.6898245807482757,75.83389484268261,37.349087420281066,53,1.600053018799519,0.886451554752132,2.707047879725212
1,140,0.4434009870491108,4.0,1.64788457076331,2.35211542923669,0.6068386207031442,78.88566728337567,43.90768454589915,52,1.3865077973651454,0.8970301293163468,2.647371742678926
1,141,0.4769480261401252,4.0,1.5409487664567587,2.4590512335432413,0.6489508423433112,77.2881892314226,40.425739933551114,51,1.6071598961902294,0.9146170175496092,2.643196847864635
1,142,0.4857890867874731,4.0,1.5139410043994088,2.486058995600591,0.6605277200987809,76.86718634345367,39.525946085744785,50,1.6735968687367233,0.9173894113457072,2.640844842333602
1,143,0.5263139652837009,4.0,1.3960773771367232,2.603922622863277,0.7162926757333066,74.93743022458568,35.49681417491333,49,1.3361565921444207,0.9164345869545185,2.789991320571377
1,144,0.5227432424881832,4.0,1.406083072807663,2.5939169271923372,0.7111955327100288,75.10746464341985,35.845545040651984,48,1.6159383087811094,0.8925332233052266,2.726235550602245
1,145,0.5690409869385867,4.0,1.2817321268399844,2.7182678731600154,0.7801942223804798,72.90281014578159,31.41812310982962,47,1.8601994135164512,0.8967949728978978,2.7429475194345714
1,146,0.4407215985521576,4.0,1.6567389197417213,2.3432610802582787,0.6035954054582697,79.01325721180203,44.19040818660385,46,1.401554744244407,0.8532499706884749,2.656728978981392
1,147,0.5350791977228108,4.0,1.3718167629376057,2.6281832370623945,0.7289603298465328,74.52003820367568,34.64591594737969,45,1.6855031090334758,0.8325403890050789,2.7539680405425573
1,148,0.5034547415522734,4.0,1.4613853826247312,2.538614617375269,0.6842821968042018,76.02596468798698,37.75033228473423,44,1.6669511447682848,0.8107588037421927,2.714386459564003
1,149,0.6034885789092882,4.0,1.196400186073305,2.803599813926695,0.8358407259046755,71.26244862336723,28.256374774055182,43,2.041664723892367,0.8463616115068772,2.7768083262414525
1,150,0.5571410922985061,4.0,1.3126029841540672,2.687397015845933,0.7618449844104763,73.46947179530923,32.536610028676364,42,1.9601286607057689,0.8412654638450928,2.7211877785069536
1,151,0.5524978119379708,4.0,1.3248493266602506,2.6751506733397497,0.7548028140836606,73.69058038390615,32.97669596135886,41,2.0668210319311258,0.8245436611844921,2.694435128474111
1,152,0.6427109523680976,4.0,1.106135552237625,2.893864447762375,0.9040483311263966,69.39471655390011,24.793972188228782,40,2.4372621851347844,0.9015827006141842,2.7250004196647835
1,153,0.533174887574799,4.0,1.3770514542514574,2.6229485457485424,0.7261892770329222,74.61071963929528,34.83015758373917,39,1.9395382252285147,0.9006460490327964,2.662523732683405
1,154,0.5605081580762163,4.0,1.3037934385897578,2.696206561410242,0.7669926618756767,73.30913532970398,32.21876691589152,38,2.045409620538549,0.8795009373116823,2.691043583651898
1,155,0.548615222190711,4.0,1.3351770659645685,2.6648229340354312,0.7489643325153825,73.87546560996614,33.34626062991234,37,1.9486070162928033,0.8709281379331361,2.697925900040315
1,156,0.5433301553161455,4.0,1.3493649177784384,2.6506350822215614,0.7410893723592398,74.12713546113594,33.85162743789599,36,2.07426872896917,0.8639073933292135,2.6616728336119735
1,157,0.5099303632388208,4.0,1.4425806599918152,2.5574193400081846,0.6932021395640183,75.71760175053235,37.106897586311014,35,1.8881435609971762,0.8524752656483594,2.655332149195915
1,158,0.5407443438090163,4.0,1.3563614004334101,2.64363859956659,0.7372666309144902,74.2502693424278,34.099856169213965,34,1.9069944183982523,0.8466815304630128,2.704478627500419
